KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,3/25/2021 19:06,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,0.61,49941.3,49836.5,91.3,104.1,6.25,266.6,32.63,49846.3,-3.63,32400,1.191,NA,-87.6,25.101,0.23,11.6
,,,STANDARD DEVIATION:,0.02,1922.5,1918.2,3.1,3.5,0.21,6.7,1.26,1918.5,0.18,1247,0.005,0.1,6,0.043,0.38,0
,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,20J103744,20B121032,20B121032,20C000323,20C000323,20C000323,20C202371,20B121032,20B121032,20J103744,20B121032,20B120857,20C202371,20C202371,20B121032,20C202414,20C202414
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Cond µS/cm,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,ORP mV,Sal psu,SpCond µS/cm,TAL PE RFU,TDS mg/L,Wiper Position volt,pH,pH mV,Temp °C,Battery V,Cable Pwr V
3/18/2021,11:15:00,0,B2,0.64,1.6,1.6,86.3,98.4,7.04,432.8,0,1.6,-0.21,1,1.187,5.59,65.2,25.704,0.97,11.6
3/18/2021,11:30:00,0,B2,0.57,50051.8,49899.3,94.6,107.9,6.48,266.1,32.67,49913.6,-3.88,32444,1.192,8.1,-85.5,25.145,0.97,11.6
3/18/2021,11:45:00,0,B2,0.58,50048.9,49900,94.8,108.1,6.49,265,32.67,49914,-3.84,32444,1.192,8.12,-86.4,25.142,0.96,11.6
3/18/2021,12:00:00,0,B2,0.57,50031.6,49901,95.1,108.5,6.51,265.9,32.67,49913.2,-3.83,32444,1.192,8.12,-86.8,25.124,0.96,11.6
3/18/2021,12:15:00,0,B2,0.58,50028.1,49901.9,95.1,108.5,6.51,266.6,32.67,49913.7,-3.82,32444,1.189,8.13,-87,25.12,0.96,11.6
3/18/2021,12:30:00,0,B2,0.58,50029.7,49901.5,96.1,109.6,6.58,266.9,32.67,49913.5,-3.79,32444,1.181,8.13,-87.3,25.122,0.96,11.6
3/18/2021,12:45:00,0,B2,0.58,50025,49892.8,96.6,110.2,6.62,267.5,32.67,49905.2,-3.81,32438,1.182,8.13,-87.4,25.126,0.96,11.6
3/18/2021,13:00:00,0,B2,0.59,50018.3,49898.7,96.1,109.6,6.58,267.3,32.67,49909.9,-3.87,32441,1.19,8.13,-87.5,25.114,0.96,11.6
3/18/2021,13:15:00,0,B2,0.58,50016.6,49900.8,96.5,110.1,6.61,267.7,32.67,49911.6,-3.83,32443,1.183,8.14,-87.7,25.11,0.96,11.6
3/18/2021,13:30:00,0,B2,0.57,50022.1,49898.2,96.8,110.4,6.63,267.2,32.67,49909.8,-3.81,32441,1.196,8.14,-87.8,25.118,0.96,11.6
3/18/2021,13:45:00,0,B2,0.59,50026.8,49901.6,97.2,110.9,6.66,267.6,32.67,49913.3,-3.83,32444,1.198,8.14,-88,25.119,0.96,11.6
3/18/2021,14:00:00,0,B2,0.58,50027.2,49898.1,97.2,110.9,6.66,265.1,32.67,49910.2,-3.7,32442,1.191,8.14,-88,25.123,0.96,11.6
3/18/2021,14:15:00,0,B2,0.6,50037.9,49898.5,97.5,111.2,6.68,267.4,32.67,49911.5,-3.73,32443,1.183,8.15,-88.2,25.133,0.96,11.6
3/18/2021,14:30:00,0,B2,0.58,50038.5,49900.5,97.4,111.1,6.67,268.5,32.67,49913.4,-3.8,32444,1.188,8.15,-88.2,25.131,0.96,11.6
3/18/2021,14:45:00,0,B2,0.57,50044.5,49901.6,97.5,111.2,6.68,268.5,32.67,49915,-3.76,32445,1.194,8.15,-88.3,25.136,0.96,11.6
