units=u:percent;%;;;|precision=i:6|min=d:-inf|max=d:+inf
Ocean YSI_EXO3_ODO_$25_local - Dissolved oxygen [%]
ID, TIMESTAMP, TRENDFLAGS, STATUS, VALUE, TRENDFLAGS_TAG, STATUS_TAG
14121, 2022/01/22 08:30:07, 0, 0, 102.330933, { }, {ok}
14122, 2022/01/22 08:45:07, 0, 0, 101.796997, { }, {ok}
14123, 2022/01/22 09:00:07, 0, 0, 102.31028, { }, {ok}
14124, 2022/01/22 09:15:07, 0, 0, 102.010345, { }, {ok}
14125, 2022/01/22 09:30:07, 0, 0, 102.167915, { }, {ok}
14126, 2022/01/22 09:45:07, 0, 0, 102.805855, { }, {ok}
14127, 2022/01/22 10:00:07, 0, 0, 102.55101, { }, {ok}
14128, 2022/01/22 10:15:00, 0, 0, 103.472557, { }, {ok}
14129, 2022/01/22 10:30:07, 0, 0, 103.085144, { }, {ok}
14130, 2022/01/22 10:45:07, 0, 0, 103.581184, { }, {ok}
14131, 2022/01/22 11:00:07, 0, 0, 103.638222, { }, {ok}
14132, 2022/01/22 11:15:06, 0, 0, 104.044029, { }, {ok}
14133, 2022/01/22 11:30:06, 0, 0, 104.807159, { }, {ok}
14134, 2022/01/22 11:45:07, 0, 0, 104.603561, { }, {ok}
14135, 2022/01/22 12:00:07, 0, 0, 104.614838, { }, {ok}
14136, 2022/01/22 12:15:07, 0, 0, 105.264038, { }, {ok}
14137, 2022/01/22 12:30:07, 0, 0, 105.296417, { }, {ok}
14138, 2022/01/22 12:45:07, 0, 0, 105.219765, { }, {ok}
14139, 2022/01/22 13:00:07, 0, 0, 105.400993, { }, {ok}
14140, 2022/01/22 13:15:07, 0, 0, 105.464973, { }, {ok}
14141, 2022/01/22 13:30:07, 0, 0, 105.445175, { }, {ok}
14142, 2022/01/22 13:45:07, 0, 0, 105.445107, { }, {ok}
14143, 2022/01/22 14:00:07, 0, 0, 105.006561, { }, {ok}
14144, 2022/01/22 14:15:07, 0, 0, 105.42614, { }, {ok}
14145, 2022/01/22 14:30:07, 0, 0, 105.394508, { }, {ok}
14146, 2022/01/22 14:45:06, 0, 0, 105.424782, { }, {ok}
14147, 2022/01/22 15:00:07, 0, 0, 105.452713, { }, {ok}
14148, 2022/01/22 15:15:07, 0, 0, 105.468521, { }, {ok}
14149, 2022/01/22 15:30:07, 0, 0, 105.414589, { }, {ok}
