KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,8/12/2021 21:14,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,2.15,49740.1,49656.3,92.8,106.3,6.37,309.1,32.49,49664.2,11.61,32282,1.158,NA,-92.8,25.08,0,11.6
,,,STANDARD DEVIATION:,1.93,17.4,6,3,3.4,0.21,10.4,0,5.6,9.94,4,0,0.02,1,0.018,0,0
,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,20J103744,20B121032,20B121032,20C000323,20C000323,20C000323,20C202371,20B121032,20B121032,20J103744,20B121032,20B120857,20C202371,20C202371,20B121032,20C202414,20C202414
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Cond µS/cm,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,ORP mV,Sal psu,SpCond µS/cm,TAL PE RFU,TDS mg/L,Wiper Position volt,pH,pH mV,Temp °C,Battery V,Cable Pwr V
8/4/2021,11:15:32,0,B2,0.11,49753.9,49577.8,94.1,107.8,6.45,317.3,32.44,49594.3,3.2,32236,1.158,8.04,-85.7,25.168,0,11.6
8/4/2021,11:30:32,0,B2,0.07,49744.1,49665.1,95.6,109.4,6.56,265.6,32.5,49672.5,3.14,32287,1.158,8.14,-91.1,25.075,0,11.6
8/4/2021,11:45:32,0,B2,0.03,49738.5,49666,96,109.9,6.59,265.9,32.5,49672.8,3,32287,1.158,8.14,-91.6,25.069,0,11.6
8/4/2021,12:00:32,0,B2,0.02,49743.4,49664.9,96.2,110.1,6.6,267.8,32.5,49672.2,2.94,32287,1.158,8.15,-91.9,25.075,0,11.6
8/4/2021,12:15:32,0,B2,0.01,49731.6,49668.1,96.5,110.5,6.62,269.6,32.5,49674,3.01,32288,1.158,8.15,-92.1,25.061,0,11.6
8/4/2021,12:30:32,0,B2,0.01,49733.8,49666.5,97.1,111.2,6.66,270.9,32.5,49672.8,2.96,32287,1.158,8.16,-92.4,25.064,0,11.6
8/4/2021,12:45:32,0,B2,0,49729.7,49666.5,97.1,111.1,6.66,271.7,32.5,49672.4,2.9,32287,1.158,8.16,-92.5,25.06,0,11.6
8/4/2021,13:00:32,0,B2,-0.01,49719.3,49666,97.5,111.5,6.69,272.3,32.49,49671,2.77,32286,1.158,8.16,-92.6,25.051,0,11.6
8/4/2021,13:15:32,0,B2,0,49757.8,49663.7,98.3,112.5,6.74,272.6,32.5,49672.5,2.9,32287,1.158,8.16,-92.8,25.09,0,11.6
8/4/2021,13:30:32,0,B2,-0.01,49730.9,49665,97.7,111.9,6.71,272.9,32.49,49671.2,2.88,32286,1.158,8.17,-92.9,25.063,0,11.6
8/4/2021,13:45:32,0,B2,-0.01,49728.8,49666.2,98,112.2,6.73,274.1,32.5,49672,2.65,32287,1.158,8.17,-93,25.06,0,11.6
8/4/2021,14:00:32,0,B2,-0.03,49733.4,49663.4,98.3,112.6,6.75,272.9,32.49,49670,2.57,32285,1.158,8.17,-93.1,25.067,0,11.6
