Time Interval,Date,Temperature (ºF),Temperature (ºC),pH (mV),Salinity (PSU),Conductivity (µS/cm),"Conductivity, Non-Linear Function (µS/cm)","Conductivity, Specific (µS/cm)",Dissolved Oxygen (mg/L),"Dissolved Oxygen, Saturated (%)","Dissolved Oxygen, Local (%)",Oxygen Reduction Potential (mV),Chlorophyll (RFU),Total Algae (RFU),Total Dissolved Solids (mg/L),pH (YSI),Turbidity (RFU),Phosphate (mg/L),"Nitrate, Mid-Range (mg/L)","Nitrate, High-Range (mg/L)",pH_Hach,Alkalinity (mg/L CaCO3),Silica (mg/L),Iron (mg/L),Ammonia (mg/L)
Daily,2022-06-22,77.162636,25.090355,-100.56647849999999,33.25758,50851.105469,50767.425781,50786.125,6.045824,88.57579,101.7161485,228.460632,-0.008989,1.953958,33088.587891,8.170596,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-06-23,77.162636,25.090355,-101.061615,NA,50846.503906,50734.238281,50765.164063,6.137285,89.884521,102.859917,232.44809,-0.017662999999999998,1.8719465,33125.085938,8.154697,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-06-24,77.162636,25.090355,-100.7126045,NA,50848.953125,50755.3515625,50762.820313,6.0772765,89.090286,102.008251,230.45162950000002,-0.007270500000000001,1.8368425,33100.691406,8.157223,0,0.2,1.27,1.57,7.97,110,1.94,0.022,NA
Daily,2022-06-25,77.173904,25.096615,-100.8906785,NA,50849.550781,50737.9921875,50799.386719,6.09024,89.31057,102.389168,230.434952,0.02487,1.868118,33096.9882815,8.156069,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-06-26,77.173904,25.096615,-100.064003,NA,50848.835938,50755.957031,50791.261719,6.104519,89.220215,102.54892000000001,229.455147,0.0121265,1.899359,33100.882813,8.1597715,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-06-27,77.162636,25.090355,-99.821899,NA,50846.5253905,50756.332031,50765.453125,6.170024,89.95727500000001,103.455612,229.450508,0.0517035,2.0486125,33098.2851565,8.160484499999999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-06-28,77.162636,25.090355,-99.966404,NA,50846.773438,50781.873047,50774.996094,6.142613,89.9284745,103.29576850000001,229.4544525,0.0482785,2.1815645,33099.492188,8.1632255,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-06-29,77.162636,25.090355,-100.296387,NA,50850.175781,50763.925781,50783.039063,6.124799,89.6775435,102.806854,228.959503,0.036848,2.048903,33090.285156,8.144156500000001,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-06-30,77.162636,25.090355,-100.82785,NA,50853.0683595,50754.263672,50772.8769535,6.155975,90.431717,103.30127350000001,233.459076,0.005782,1.684487,33100.3847655,8.1261625,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-01,77.173904,25.096615,-100.976952,NA,NA,NA,NA,6.1284215,89.621071,102.727711,232.460449,NA,NA,33255.890625,8.136411,0,0.03,NA,NA,8.01,117,2.01,0,NA
Daily,2022-07-02,77.173904,25.096615,-99.735634,NA,NA,NA,NA,6.062242,88.836861,101.8622625,229.517273,NA,NA,33232.886719,8.096575,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-03,77.173904,25.096615,-100.3321305,NA,NA,NA,NA,6.093874,89.176201,102.281315,231.5260315,NA,NA,33220.087891,8.103268,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-04,77.173904,25.096615,-100.77555849999999,NA,NA,NA,NA,6.11717,89.29455200000001,102.679649,230.5226975,NA,NA,33221.8867185,8.105944,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-05,77.173904,25.096615,-100.8631135,NA,NA,NA,NA,6.085041,89.205139,102.494812,228.503281,NA,NA,33212.6875,8.114428,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-06,77.173904,25.096615,-101.4025685,NA,NA,NA,51728.1328125,6.131415,89.958401,103.313736,228.509888,NA,-5.752423,33221.886719,8.154696,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-07,77.173904,25.096615,-102.522255,NA,NA,51728.5527345,51759.816406,6.065692,89.128548,101.876316,238.276375,-3.759985,-5.798306,33608.285156,8.177127,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-08,77.162636,25.090355,-102.888634,NA,NA,51753.75,51747.472656,6.063004,89.216125,101.515442,234.244614,-3.7656039999999997,-5.578521,33605.585938,8.198467,0,NA,NA,NA,8.06,123,2,0.009,NA
Daily,2022-07-09,77.162636,25.090355,-103.251228,NA,NA,51750.546875,51752.476563,6.088208,89.708969,102.43997949999999,233.236404,-3.742471,-5.578425,33607.3867185,8.211517,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-10,77.162636,25.090355,-103.448799,NA,NA,51745.3691405,51748.554688,6.114267,89.836636,102.7983055,231.24794,-3.713546,-5.656637,33614.082031,8.223144,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-11,77.162636,25.090355,-103.857586,NA,NA,51743.527344,51756.210938,6.060968,88.97958750000001,101.879261,229.235825,-3.697209,-5.734812,33597.488281,8.213357,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-12,77.162636,25.090355,-103.902336,NA,NA,51735.779297,51749.992188,6.0385860000000005,88.855789,101.398552,227.244171,-3.636926,-5.516361,33631.292969,8.213926,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-13,77.162636,25.090355,-102.847374,NA,NA,51740.46875,51763.632813,6.0038025,88.14583999999999,100.9185525,226.241943,-3.650366,-5.5470655,33614.3847655,8.182727,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-14,77.162636,25.090355,-103.330509,NA,NA,51728.0839845,51754,6.03841,88.829697,101.473774,224.208862,-3.71267,-5.640501,33605.492188,8.14026,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-15,77.151375,25.084099,-102.884468,NA,NA,51750.785156,51771.6289065,6.0015965,88.22428099999999,100.925728,220.20417,-3.6729265,-5.952732,33596.886719,8.1225325,0,NA,NA,NA,8.05,120,2.03,0.008,NA
Daily,2022-07-16,77.162636,25.090355,-103.42465200000001,NA,NA,51742.625,51750.4921875,6.0407075,88.725479000000007,101.5944935,222.208115,-3.6365939999999997,-5.687443,33606.488281,8.143177999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-17,77.162636,25.090355,-103.982147,NA,NA,51767.4765625,51759.464844,6.039152,88.889046,101.686615,222.225739,-3.704726,-5.6409175000000005,33613.9863285,8.157255,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-18,77.162636,25.090355,-104.32234199999999,NA,NA,51731,51764.066406,6.047124,88.72747,101.580063,223.225571,-3.6505185,-5.453156,33617.289063,8.1566635,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-19,77.162636,25.090355,-104.892281,NA,NA,51743.345703,51751.4570315,6.045218,88.896011,101.67206949999999,222.226227,-3.714788,-5.140755,33618.089844,8.163340000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-20,77.162636,25.090355,-104.9074705,NA,NA,51729.453125,51776.7597655,6.0747005000000005,89.290375,101.948517,223.227318,-3.745005,-5.328438,33594.5839845,8.158206,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-21,77.151375,25.084099,-105.460876,NA,NA,51763.792969,51734.277344,6.04922,89.131203,101.875893,223.22758499999998,-3.715168,-5.390977,33603.882813,8.212217,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-22,77.151375,25.084099,-104.960701,NA,NA,51739.386719,51747.003906,6.009151,88.5226515,101.272034,219.71038049999999,-3.698999,-5.327909,33612.2890625,8.215854,NA,NA,NA,NA,8.07,117,2.11,0.023,NA
Daily,2022-07-23,77.151375,25.084099,-104.966637,NA,NA,51752.3203125,51753.7675785,6.0019995,88.287079,101.060181,220.205734,-3.595906,-5.1871595,33623.585938,8.21992,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-24,77.140106,25.077839,-105.1822815,NA,NA,51740.375,51746.1816405,6.068089,89.360603,102.152,220.1964565,-3.555654,-4.6087655000000005,33615.888672,8.216775,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-25,77.151375,25.084099,-103.599548,NA,NA,51749.0429685,51747.246094,5.988475,87.825012,100.56789,219.19383249999998,-3.5317945,-4.796165,33615.7871095,8.19585,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-26,77.151375,25.084099,-103.820656,NA,NA,51746.332031,51749.699219,6.033223,88.821526,101.485939,218.2041855,-3.4592039999999997,-4.374454999999999,33615.089844,8.202684,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-27,77.151375,25.084099,-103.26342,NA,NA,51747.292969,51743.027344,5.992023,88.153225,100.792717,219.2065885,-3.506609,-4.577802,33602.886719,8.164215,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-28,77.151375,25.084099,-102.182144,NA,NA,51724.142578,51744.789063,6.009181,88.408592,101.065666,213.218628,-3.318733,-4.0779555,33608.7851565,8.1441685,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-29,77.151375,25.084099,-100.724457,NA,NA,51751.941406,51752.65625,5.9599155,87.412075,99.973228,213.1839445,-3.491777,-4.827802,33593.886719,8.158698000000001,0,0.06,NA,NA,7.99,120,NA,0.009,NA
Daily,2022-07-30,77.140106,25.077839,-101.200111,NA,NA,51764.3359375,51757.125,6.040296,88.771183,101.092361,215.158165,-3.411524,-4.2946785,33606.185547,8.15672,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-07-31,77.151375,25.084099,-101.11828600000001,NA,NA,51743.0390625,51738.8125,5.9914095,88.147522,100.91127750000001,215.6741945,-3.30881,-3.9527115,33601.289063,8.1534625,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-01,77.151375,25.084099,-102.3912085,34.070383,51781.117188,51826.5078125,51821.097656,6.027801,88.615181,101.2308045,215.197418,-3.3595395000000003,-4.328377,33631.6875,8.158431,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-02,77.140106,25.077839,-103.449615,NA,51787.3535155,51816.8222655,51831.601563,6.028853,88.740906,101.405922,217.22287,-3.3829935,-4.437713499999999,33637.6875005,8.182565,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-03,77.140106,25.077839,-102.8643225,NA,51795.4589845,51815.5214845,51823.1914065,5.967844,87.6052325,100.2901535,210.270157,-3.385405,-4.454199,33619.087891,8.164265,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-04,77.151375,25.084099,-102.41564199999999,NA,51803.472656,51831.253906,51826.683594,5.988102,88.1691935,100.776863,210.287537,-3.4097975,-4.392273,33600.28125,8.156918000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-05,77.151375,25.084099,-102.984993,NA,51812.625,51851.457031,51845.648438,5.988125,88.489044,100.92350400000001,214.2980805,-3.415889,-4.470991,33657.1875005,8.1608415,NA,0.23,1.3,2.27,8.08,118.5,NA,0.015,NA
Daily,2022-08-06,77.140106,25.077839,-103.482628,NA,51824.890625,51819.964844,51838.585938,6.029469,88.884403,101.587906,215.348831,-3.449514,-4.425178,33637.085938,8.185527,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-07,77.151375,25.084099,-104.036224,NA,51837.195313,51827.636719,51839.890625,6.038593,89.26873,101.6564525,215.380325,-3.4968310000000002,-4.6448435,33615.4863285,8.208347,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-08,77.151375,25.084099,-104.320709,NA,51850.166016,51835.636719,51823.980469,5.999774,88.3472405,101.0332985,212.406586,-3.52953,-4.817639,33638.185547,8.21488,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-09,77.140106,25.077839,-104.588249,NA,51856.527344,51825.107422,51846.984375,6.057883,89.2481,101.873917,210.42882550000002,-3.4665834999999996,-4.615072,33627.7871095,8.220968500000001,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-10,77.140106,25.077839,-104.25647,NA,51865.960938,51819.4589845,51815.1875,5.976794,87.960281,100.434856,207.45165250000002,-3.5604810000000002,-4.787345,33617.289063,8.215504,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-11,77.128845,25.071581,-104.304382,NA,51868.890625,51810.996094,51838.048828,6.055687000000001,88.83151649999999,101.8041915,210.44108599999998,-3.4284014999999997,-4.6933465000000005,33651.1875,8.217114,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-12,77.128845,25.071581,-103.878754,NA,52126.5351565,51824.058594,51869.792969,6.04795,88.578682,101.536659,214.488297,-3.5241565,-4.741596,33617.2871095,8.19659,NA,0.12,1.43,1.96,8.09,132,NA,0,NA
Daily,2022-08-13,77.128845,25.071581,-102.2895815,NA,51882.304688,51823.839844,51843.0937505,5.990978500000001,88.273232,100.8626785,216.5002595,-3.469249,-4.710770999999999,33629.289063,8.158980499999998,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-14,77.128845,25.071581,-102.963257,NA,51891.267578,51866.738281,51873.320313,6.020431,88.48581300000001,101.045448,215.533997,-3.576312,-4.742938,33632.082031,8.1717005,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-15,77.140106,25.077839,-103.418816,NA,52151.28125,51790.253906,51857.328125,6.025745000000001,88.964821,101.358234,215.554504,-3.447977,-4.946512,33634.2851565,8.176617,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-16,77.140106,25.077839,-103.7669485,NA,52155.3808595,51807.0976565,51840.28125,6.0179985,88.555336,101.12013999999999,216.572403,-3.656552,-5.243828,33632.185547,8.195838,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-17,77.140106,25.077839,-103.731728,NA,51904.6464845,51792.886719,51819.035156,6.046865,88.7586135,101.360306,217.56940450000002,-3.653822,-5.1343155,33635.886719,8.196586,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-18,77.117584,25.065323,-104.04493,33.184030500000006,50364.3125,50269.542969,50279.335938,5.963856,87.4766425,99.927162,231.0211945,-1.099086,-2.832145,32688.044922,8.236816,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-19,77.106316,25.059065,-103.787384,33.182022,50356.941406,50350.640625,50282.4609375,6.006466,87.743416,100.67970249999999,228.508598,-1.007184,-2.589675,32672.1416015,8.229765,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-20,77.095047,25.052805,-101.4059335,33.17741,50357.171875,50299.357422,50303.935547,5.863922,85.52823599999999,98.0210725,222.985565,-1.216375,-3.065778,32698.644531,8.204694,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-21,77.095047,25.052805,-100.45043949999999,33.189491,50346.251953,50289.3691405,50307.3945315,5.948069,86.84285750000001,99.47882849999999,223.96738449999998,-1.263095,-3.244907,32690.244141,8.168512,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-22,77.095047,25.052805,-100.557686,NA,50350.517578,50333.0664065,50299.6328125,5.962546,87.0306205,99.85601399999999,224.979782,-1.271117,-3.370022,32682.744141,8.178113,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-23,77.095047,25.052805,-101.62707900000001,33.181091,50352.824219,50306.605469,50308.046875,6.002801,87.988258,100.34419249999999,221.986877,-1.2675895000000001,-3.3704375,32688.041016,8.0700155,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-24,77.095047,25.052805,-101.91681249999999,33.180714,50357.1289065,50331.25,50287.6601565,5.957576,86.815826,99.6860465,216.491089,-1.2825514999999998,-3.46445,32684.044922,8.080788,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-25,77.106316,25.059065,-101.5899655,33.180807,50359.8964845,50284.486328,50348.601563,5.9825105,87.4757615,100.076286,216.01055150000002,-1.357116,-3.5426745,32678.7958985,8.0737095,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-26,77.106316,25.059065,-101.899242,33.184433,50366.173828,50303.230469,50314.492188,5.9752855,87.247086,99.509819,214.029137,-1.348785,-3.4493335,32700.59375,8.0784635,0,0.13,1.36,2.33,8.11,122,NA,0,NA
Daily,2022-08-27,77.106316,25.059065,-101.55881500000001,33.1897505,50369.097656,50306.371094,50299.441406,5.9832035,87.51266100000001,100.041313,215.0391235,-1.283583,-3.3949575000000003,32681.591797,8.0717495,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-28,77.106316,25.059065,-101.8203735,33.199566,50378.214844,50319.6796875,50285.8339845,5.956227,87.172234,99.514408,214.060974,-1.343273,-3.5283435,32681.945313,8.077698999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-29,77.106316,25.059065,-102.1639445,33.210922,50391.671875,50301.261719,50322.675781,5.963279999999999,87.33967999999999,99.849644,215.099442,-1.339207,-3.3342905,32699.84375,8.089683,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-30,77.095047,25.052805,-102.49519749999999,33.2007125,50629.589844,50268.363281,50316.6484375,5.99351,88.148727,100.632156,217.06012,-1.3869799999999999,-3.544472,32692.943359,8.092748,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-08-31,77.095047,25.052805,-102.798042,33.203476,50385.048828,50304.6132815,50304.976563,5.976115,88.1929285,100.351631,214.07660650000003,-1.350178,-3.5211094999999997,32692.5927735,8.091376,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-01,77.095047,25.052805,-102.9002265,33.202243499999994,50387.3476565,50320.082031,50300.882813,5.999442,87.418892,100.2898945,212.093277,-1.4291179999999999,-3.537125,32690.244141,8.092939000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-02,77.095047,25.052805,-103.197624,33.198389500000005,50375.462891,50342.222656,50323.4414065,6.015404,87.703247,100.587601,211.0624545,-1.354451,-3.3177000000000003,32691.444336,8.10516,NA,0,1.3,1.7,8.08,112.5,NA,0.002,NA
Daily,2022-09-03,77.083786,25.046549,-103.18885800000001,32.911194,50338.957031,50319.1914065,50308.914063,5.990154,87.781815,100.3228835,211.946716,-1.388531,-3.4005824999999996,32686.0439455,8.093888,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-04,77.083786,25.046549,-102.65629200000001,32.904877,50332.300781,50288.4023435,50299.328125,5.993685,87.417175,99.9977605,211.9368135,-1.371642,-3.306145,32696.244141,8.096498,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-05,77.083786,25.046549,-102.91864,32.9086265,50339.546875,50286.246094,50299.207031,5.9932355,87.738018,100.4699405,212.948387,-1.34827,-3.290965,32684.3427735,8.094605000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-06,77.072517,25.040289,-103.0347635,32.900452,50327.3808595,50318.339844,50322.8125,5.990889,87.18853,100.3720435,213.41629799999998,-1.371455,-3.3758645,32692.142578,8.099898,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-07,77.072517,25.040289,-103.361778,32.9055155,50334.542969,50275.845703,50319.328125,6.016286,87.74336249999999,100.396679,212.432312,-1.3872365000000002,-3.368823,32692.34375,8.106613,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-08,77.083786,25.046549,-103.220436,32.906765,50335.605469,50296.375,50315.582031,5.994026,87.706192,100.401993,215.936722,-1.442938,-4.019202,32683.994141,8.073445,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-09,77.083786,25.046549,-102.702873,32.909111,50338.117188,50313.511719,50331.685547,5.951308,86.7080765,99.3371545,213.944107,-1.4120905000000001,-3.6112875,32684.3427735,8.033408000000001,0,0.11,1.2,1.8,8.09,117,NA,0.019,NA
Daily,2022-09-10,77.083786,25.046549,-102.0047645,32.913822,50341.226563,50305.421875,50288.761719,5.953715000000001,87.1901395,99.894821,212.45912900000002,-1.314879,-3.697626,32697.6923825,8.0339975,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-11,77.083786,25.046549,-102.038498,32.916793999999996,50344.2187505,50291.121094,50295.4531255,5.981233,87.1403655,99.8168185,212.965172,-1.403886,-3.7134584999999998,32705.345703,8.032654,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-12,77.083786,25.046549,-102.457085,32.915462,50344.7304685,50328.800781,50302.851563,5.963787,87.11644,99.671608,211.967468,-1.411408,-3.8226825,32680.445313,8.0294365,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-13,77.095047,25.052805,-101.913048,32.9258765,50353.478516,50279.0351565,50297.7382815,6.142678500000001,89.851151,102.748932,234.987305,-1.6171570000000002,-3.3939765,32684.84375,8.092756,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-14,77.095047,25.052805,-102.49292,33.182632,50361.953125,50282.8046875,50324.441406,6.1358335,89.772873,102.799629,231.009384,-1.693296,-3.527567,32683.34375,8.09589,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-15,77.095047,25.052805,-102.5187375,33.1912555,50368.736328,50272.998047,50272.796875,6.165986999999999,90.364662,103.260338,230.0309525,-1.6430775,-3.4029575000000003,32686.644531,8.097574,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-16,77.095047,25.052805,-102.885231,33.197643,50378.3320315,50331.1484375,50306.144531,6.165415,90.045151,102.877449,228.059586,-1.681819,-3.40351,32679.341797,8.094878,0,0.17,1.4,1.4,8.06,115,NA,0.011,NA
Daily,2022-09-17,77.106316,25.059065,-102.781441,NA,50389.841797,50326.703125,50298.8789065,6.155959,89.921371,102.51996249999999,227.102829,-1.56195,-3.108017,32691.744141,8.091749,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-18,77.095047,25.052805,-102.854504,NA,50401.404297,50287.330078,50293.367188,6.148663,89.740749,102.702202,227.1248325,-1.647893,-3.296089,32687.393555,8.095461,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-19,77.106316,25.059065,-102.995949,NA,50403.710938,50301.1640625,50314.0253905,6.1106705,89.2563285,102.335274,227.14320350000003,-1.655361,-3.296028,32690.945313,8.0992365,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-20,77.095047,25.052805,-103.057747,33.2022725,50382.304688,50282.808594,50307.847656,6.1493875,89.845833,102.687035,221.088348,-1.717256,-3.9662895000000002,32673.541992,8.099116,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-21,77.095047,25.052805,-102.5240095,33.195633,50374.2734375,50351.6679685,50301.152344,6.135819,89.7635,102.32010249999999,221.054642,-1.6585595,-3.762652,32683.844727,8.1011045,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-22,77.083786,25.046549,-102.015198,33.192665,50371.6464845,50306.511719,50313.7968755,6.134744,90.329769,102.912571,219.037308,-1.678265,-3.746731,32694.443359,8.101098,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-23,77.083786,25.046549,-102.31245050000001,33.188023,50365.810547,50306.236328,50269.761719,6.129402,89.57991,102.682083,219.03040299999998,-1.693344,-3.699629,32690.042969000002,8.090295,NA,NA,1.03,1.5,8.07,115,NA,0.042,NA
Daily,2022-09-24,77.083786,25.046549,-102.061413,33.1893005,50367.6445315,50296.234375,50320.785156,6.166089,90.15028000000001,103.26783,217.0291065,-1.654703,-3.574616,32681.646484,8.0891155,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-25,77.083786,25.046549,-102.33181400000001,33.192461,50371.023438,50304.1660155,50344.453125,6.1755445,90.285698,103.38528450000001,219.04137450000002,-1.608204,-3.371976,32687.144531500002,8.091723,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-26,77.072517,25.040289,-102.390411,32.9209785,50352.386719,50293.703125,50287.322266,6.132889,89.723938,102.3829995,217.994751,-1.657803,-3.385697,32685.59375,8.091266,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-27,77.083786,25.046549,-102.258831,32.899792000000005,50326.457031,50316.388672,50330.550781,6.1514315,89.8212085,102.859512,220.9096605,-1.71989,-3.868292,32672.243164,8.159398,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-28,77.083786,25.046549,-102.2009885,32.897651499999995,50326.419922,50262.707031,50288.6171875,6.183472,90.51769999999999,103.15859599999999,219.904907,-1.669026,-3.7275335,32678.4921875,8.15941,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-29,77.083786,25.046549,-101.60199,32.894123,50317.699219,50308.142578,50312.71875,6.149927,89.81036,102.803787,218.865891,-1.692291,-3.664313,32679.143555000002,8.1524355,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-09-30,77.083786,25.046549,-100.831604,32.895195,50319.609375,50308.328125,50320.648438,6.1281715000000005,89.690704,102.752235,216.895027,-1.68468,-3.5317655,32694.246094,8.160456,0,NA,1.13,1.3,8.03,113,NA,0.018,NA
Daily,2022-10-01,77.083786,25.046549,-100.53727,NA,NA,50308.8671875,50316.058594,6.122635,89.312149,102.4310265,215.8944775,NA,NA,32678.244141,8.159459,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-10-02,77.083786,25.046549,-101.026215,NA,NA,50294.9160155,50327.726563,6.137302,89.5103,102.4535905,217.8697895,NA,NA,32703.0927735,8.162281,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-10-03,77.083786,25.046549,-100.751854,NA,NA,50318.453125,50333.3750005,6.116678,89.006882,102.214905,216.3429945,NA,NA,32682.1953125,8.152022,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Daily,2022-10-04,77.083786,25.046549,-101.032265,32.799965,50222.550781,50287.066406,50312.441406,6.095605,89.1571735,102.191864,235.614517,-0.46149,-8.2539285,32678.441406,7.985467,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-10-05,77.083786,25.046549,-100.59464249999999,32.802696,50226.113281,50314.703125,50315.410156,6.125849499999999,89.336533,102.34669099999999,233.608734,-0.410928,-8.068867,32696.945313,7.9836585,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-10-06,77.083786,25.046549,-100.805023,32.805641,50226.7265625,50323.957031,50297.15625,6.1491295,89.58239,102.73373799999999,232.11355600000002,-0.459599,-8.080784999999999,32698.292969000002,7.984669,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-10-07,77.083786,25.046549,-100.606255,32.8123455,50235.09375,50331.675781,50297.455078,6.121726499999999,89.3709945,102.428802,229.655045,-0.488946,-8.070207,32701.7939455,7.9803625,0,0.18,NA,2.37,8.03,116,NA,0.012,NA
Daily,2022-10-08,77.083786,25.046549,-100.127716,32.813766,50238.025391,50321.1328125,50297.742188,6.129421,89.16907850000001,102.530327,229.656891,-0.435351,-8.133118,32674.442383,7.975235,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2022-10-09,77.083786,25.046549,-99.608269,32.797426,50218.375,50309.457031,50298.300781,6.0809275,88.843117,101.8434905,228.6069335,-0.457638,-8.06584,32687.646484,7.959633,NA,NA,NA,NA,NA,NA,NA,NA,NA
