Time Interval,Date,Temperature (ºF),Temperature (ºC),pH (mV),Salinity (PSU),Conductivity (µS/cm),"Conductivity, Non-Linear Function (µS/cm)","Conductivity, Specific (µS/cm)",Dissolved Oxygen (mg/L),"Dissolved Oxygen, Saturated (%)","Dissolved Oxygen, Local (%)",Oxygen Reduction Potential (mV),Chlorophyll (RFU),Total Algae (RFU),Total Dissolved Solids (mg/L),pH (YSI),Turbidity (RFU),Phosphate (mg/L),"Nitrate, Mid-Range (mg/L)","Nitrate, High-Range (mg/L)",pH_Hach,Alkalinity (mg/L CaCO3),Silica (mg/L),Iron (mg/L),Ammonia (mg/L)
Daily,2013-03-30,79.925,26.6,NA,25.7,41700,NA,NA,NA,NA,NA,186,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-03-31,79.7563,26.5,NA,25.7,41600,NA,NA,NA,NA,NA,187,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-04-01,79.9813,26.6,NA,25.7,41700,NA,NA,NA,NA,NA,189,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-04-02,80.375,26.9,NA,25.7,41800,NA,NA,NA,NA,NA,191,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-04-03,80.4313,26.9,NA,25.7,41800,NA,NA,NA,NA,NA,193,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-04-04,80.0375,26.7,NA,25.7,41700,NA,NA,NA,NA,NA,195,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-04-05,79.7563,26.5,NA,25.7,41600,NA,NA,NA,NA,NA,196,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-04-06,79.8688,26.6,NA,25.7,41600,NA,NA,NA,NA,NA,199,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-04-07,79.925,26.6,NA,25.7,41600,NA,NA,NA,NA,NA,199,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-04-08,80.2625,26.7,NA,25.7,41600,NA,NA,NA,NA,NA,191,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-07-11,75.0313,23.9,NA,25.2,38800,NA,NA,NA,NA,NA,175,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-07-12,74.8063,23.8,NA,25.2,38700,NA,NA,NA,NA,NA,176,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-07-13,74.8625,23.9,NA,25.2,38700,NA,NA,NA,NA,NA,176,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-07-14,75.0313,24,NA,25.2,38800,NA,NA,NA,NA,NA,179,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-07-15,75.2563,24.1,NA,25.2,38900,NA,NA,NA,NA,NA,179,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-07-16,75.3688,24.1,NA,25.2,38900,NA,NA,NA,NA,NA,176,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-07-17,75.3125,24.1,NA,25.2,38900,NA,NA,NA,NA,NA,178,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-07-18,75.2,24.1,NA,25.2,38800,NA,NA,NA,NA,NA,181,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-07-19,75.0313,24,NA,25.2,38800,NA,NA,NA,NA,NA,182,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-07-20,74.9188,23.9,NA,25.2,38700,NA,NA,NA,NA,NA,181,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-07-21,74.75,23.8,NA,25.2,38600,NA,NA,NA,NA,NA,180,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-07-22,74.6375,23.8,NA,25.2,38600,NA,NA,NA,NA,NA,179,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-07-23,74.75,23.8,NA,25.2,38700,NA,NA,NA,NA,NA,181,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-07-24,74.6938,23.8,NA,25.2,38600,NA,NA,NA,NA,NA,180,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-07-25,74.4688,23.7,NA,25.2,38500,NA,NA,NA,NA,NA,181,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-07-26,74.1313,23.5,NA,25.2,38300,NA,NA,NA,NA,NA,181,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-07-27,73.85,23.3,NA,25.1,38200,NA,NA,NA,NA,NA,182,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-07-28,73.7938,23.3,NA,25.1,38200,NA,NA,NA,NA,NA,184,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-07-29,73.6813,23.2,NA,25.2,38100,NA,NA,NA,NA,NA,184,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-07-30,73.6813,23.2,NA,25.2,38100,NA,NA,NA,NA,NA,183,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-07-31,73.7375,23.2,NA,25.1,38100,NA,NA,NA,NA,NA,186,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-01,73.6813,23.2,NA,25.1,38100,NA,NA,NA,NA,NA,184,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-02,73.625,23.2,NA,25.1,38100,NA,NA,NA,NA,NA,183,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-03,73.6813,23.2,NA,25.1,38000,NA,NA,NA,NA,NA,182,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-04,73.4563,23.1,NA,25.1,38000,NA,NA,NA,NA,NA,182,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-05,73.175,22.9,NA,25.1,37800,NA,NA,NA,NA,NA,183,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-06,73.1188,22.9,NA,25.1,37800,NA,NA,NA,NA,NA,181,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-07,73.5125,23,NA,25.1,37900,NA,NA,NA,NA,NA,180,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-08,73.4563,23.1,NA,25,37900,NA,NA,NA,NA,NA,182,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-09,73.4563,23.1,NA,25,37900,NA,NA,NA,NA,NA,183,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-10,73.7938,23.2,NA,25,38000,NA,NA,NA,NA,NA,183,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-11,74.075,23.4,NA,25,38100,NA,NA,NA,NA,NA,180,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-12,74.1875,23.5,NA,25,38200,NA,NA,NA,NA,NA,179,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-13,74.1875,23.5,NA,25,38100,NA,NA,NA,NA,NA,180,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-14,74.1313,23.5,NA,25,38100,NA,NA,NA,NA,NA,179,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-15,74.1875,23.5,NA,25,38100,NA,NA,NA,NA,NA,179,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-16,74.4125,23.6,NA,25,38200,NA,NA,NA,NA,NA,177,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-17,74.5812,23.7,NA,25,38300,NA,NA,NA,NA,NA,176,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-18,74.8063,23.8,NA,25,38400,NA,NA,NA,NA,NA,175,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-19,74.8063,23.9,NA,25,38400,NA,NA,NA,NA,NA,175,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-20,74.8625,23.9,NA,25,38400,NA,NA,NA,NA,NA,177,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-21,74.525,23.7,NA,25,38300,NA,NA,NA,NA,NA,178,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-22,74.5812,23.7,NA,25,38300,NA,NA,NA,NA,NA,176,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-23,74.6375,23.7,NA,25,38300,NA,NA,NA,NA,NA,178,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-24,74.4688,23.7,NA,25,38200,NA,NA,NA,NA,NA,177,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-25,74.1313,23.5,NA,25,38100,NA,NA,NA,NA,NA,178,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-26,73.9625,23.4,NA,25,38000,NA,NA,NA,NA,NA,180,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-27,73.9625,23.4,NA,24.9,38000,NA,NA,NA,NA,NA,180,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-28,73.9625,23.4,NA,24.9,38000,NA,NA,NA,NA,NA,177,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-29,73.9063,23.3,NA,24.9,37900,NA,NA,NA,NA,NA,177,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-30,73.9063,23.3,NA,24.9,37900,NA,NA,NA,NA,NA,178,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-08-31,74.1313,23.4,NA,24.9,38000,NA,NA,NA,NA,NA,179,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-01,74.6375,23.7,NA,24.9,38200,NA,NA,NA,NA,NA,180,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-02,75.0313,23.9,NA,24.9,38400,NA,NA,NA,NA,NA,177,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-03,75.1437,24,NA,24.9,38400,NA,NA,NA,NA,NA,175,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-04,74.8625,23.8,NA,24.9,38300,NA,NA,NA,NA,NA,176,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-05,74.75,23.8,NA,24.9,38200,NA,NA,NA,NA,NA,175,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-06,74.4688,23.6,NA,24.9,38100,NA,NA,NA,NA,NA,176,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-07,73.9625,23.3,NA,24.9,37900,NA,NA,NA,NA,NA,178,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-08,73.5688,23.1,NA,24.9,37700,NA,NA,NA,NA,NA,178,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-09,73.2875,23,NA,24.9,37500,NA,NA,NA,NA,NA,177,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-10,73.2313,22.9,NA,24.8,37500,NA,NA,NA,NA,NA,178,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-11,73.2313,22.9,NA,24.8,37500,NA,NA,NA,NA,NA,179,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-12,73.1188,22.8,NA,24.8,37400,NA,NA,NA,NA,NA,179,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-13,73.2313,22.9,NA,24.8,37500,NA,NA,NA,NA,NA,175,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-14,73.3438,23,NA,24.8,37500,NA,NA,NA,NA,NA,172,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-15,73.5125,23,NA,24.8,37500,NA,NA,NA,NA,NA,178,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-16,73.6813,23.2,NA,24.8,37600,NA,NA,NA,NA,NA,174,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-17,73.7938,23.2,NA,24.8,37700,NA,NA,NA,NA,NA,174,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-18,73.85,23.3,NA,24.7,37600,NA,NA,NA,NA,NA,175,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-19,73.9063,23.3,NA,24.8,37750,NA,NA,NA,NA,NA,176,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-20,73.9063,23.3,NA,24.8,37700,NA,NA,NA,NA,NA,178,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-21,73.9063,23.3,NA,24.8,37700,NA,NA,NA,NA,NA,179,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-22,73.6813,23.2,NA,24.8,37600,NA,NA,NA,NA,NA,179,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-23,73.85,23.2,NA,24.8,37700,NA,NA,NA,NA,NA,177,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-24,73.9625,23.3,NA,24.8,37700,NA,NA,NA,NA,NA,177,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-25,74.4125,23.5,NA,24.8,37900,NA,NA,NA,NA,NA,174,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-26,74.3,23.5,NA,24.8,37900,NA,NA,NA,NA,NA,176,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-27,73.85,23.3,NA,24.8,37700,NA,NA,NA,NA,NA,175,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-28,74.2438,23.4,NA,24.8,37800,NA,NA,NA,NA,NA,173,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-29,74.6375,23.6,NA,24.8,38000,NA,NA,NA,NA,NA,173,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-09-30,74.9188,23.8,NA,24.8,38100,NA,NA,NA,NA,NA,175,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-10-01,74.975,23.9,NA,24.8,38100,NA,NA,NA,NA,NA,174,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-10-02,75.1437,24,NA,24.8,38200,NA,NA,NA,NA,NA,178,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-10-03,75.4813,24.1,NA,24.7,38300,NA,NA,NA,NA,NA,182,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-10-04,75.7062,24.2,NA,24.7,38300,NA,NA,NA,NA,NA,181,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-10-05,75.5375,24.2,NA,24.7,38300,NA,NA,NA,NA,NA,180,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-10-06,75.425,24.1,NA,24.7,38200,NA,NA,NA,NA,NA,179,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-10-07,75.2563,24,NA,24.7,38200,NA,NA,NA,NA,NA,177,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-10-08,75.2563,24,NA,24.7,38200,NA,NA,NA,NA,NA,177,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-10-09,75.22815,24,NA,24.7,38200,NA,NA,NA,NA,NA,177,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-10-18,74.8063,23.7,NA,24.8,38100,NA,NA,NA,NA,NA,180,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-10-19,74.4688,23.6,NA,24.8,38000,NA,NA,NA,NA,NA,180,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-10-20,74.1313,23.4,NA,24.8,37800,NA,NA,NA,NA,NA,180,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-10-21,73.7375,23.2,NA,24.8,37600,NA,NA,NA,NA,NA,181,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-10-22,73.4563,23,NA,24.8,37500,NA,NA,NA,NA,NA,182,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-11-20,76.1,24.5,NA,24.6,38300,NA,NA,NA,NA,NA,177,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2013-11-21,75.875,24.3,NA,24.6,38200,NA,NA,NA,NA,NA,177,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-02-28,79.3063,26.3,NA,24.9,40100,NA,NA,NA,NA,NA,164,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-03-01,79.25,26.2,NA,24.9,40100,NA,NA,NA,NA,NA,163,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-03-02,79.25,26.2,NA,24.9,40100,NA,NA,NA,NA,NA,163,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-03-03,79.25,26.2,NA,24.8,40000,NA,NA,NA,NA,NA,163,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-03-04,79.5313,26.4,NA,24.8,40100,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-03-05,79.5875,26.4,NA,24.7,40000,NA,NA,NA,NA,NA,179,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-03-06,79.475,26.4,NA,24.7,39900,NA,NA,NA,NA,NA,176,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-03-07,79.475,26.3,NA,24.6,39800,NA,NA,NA,NA,NA,172,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-03-08,79.475,26.3,NA,24.6,39800,NA,NA,NA,NA,NA,171,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-03-09,79.0812,26.1,NA,24.6,39600,NA,NA,NA,NA,NA,169,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-03-10,79.4188,26.3,NA,24.6,39800,NA,NA,NA,NA,NA,168,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-03-11,79.7,26.5,NA,24.7,39900,NA,NA,NA,NA,NA,166,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-03-12,79.7563,26.5,NA,24.6,39900,NA,NA,NA,NA,NA,165,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-03-13,79.925,26.6,NA,24.6,40000,NA,NA,NA,NA,NA,164,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-03-14,80.0375,26.6,NA,24.6,40100,NA,NA,NA,NA,NA,162,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-03-19,80.1781,26.75,NA,24.6,40100,NA,NA,NA,NA,NA,163,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-03-20,80.0938,26.7,NA,24.6,40100,NA,NA,NA,NA,NA,164,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-05-18,74.525,23.6,NA,24.7,37800,NA,NA,NA,NA,NA,182,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-05-19,74.5812,23.6,NA,24.7,37800,NA,NA,NA,NA,NA,182,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-05-20,74.6375,23.7,NA,24.7,37800,NA,NA,NA,NA,NA,181,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-05-21,74.8625,23.8,NA,24.7,37900,NA,NA,NA,NA,NA,179,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-05-22,74.75,23.7,NA,24.7,37900,NA,NA,NA,NA,NA,174,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-05-23,74.525,23.6,NA,24.7,37800,NA,NA,NA,NA,NA,176,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-05-24,74.4688,23.6,NA,24.7,37800,NA,NA,NA,NA,NA,180,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-05-25,74.6375,23.65,NA,24.7,37800,NA,NA,NA,NA,NA,181,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-05-26,75.0313,23.9,NA,24.7,38000,NA,NA,NA,NA,NA,179,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-05-27,75.425,24.1,NA,24.7,38200,NA,NA,NA,NA,NA,186,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-05-28,75.5938,24.2,NA,24.7,38200,NA,NA,NA,NA,NA,187,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-05-29,75.3125,24.1,NA,24.7,36500,NA,NA,NA,NA,NA,195,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-05-30,75.1437,23.9,NA,23.5,36500,NA,NA,NA,NA,NA,194,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-05-31,75.4813,24.1,NA,23.6,36700,NA,NA,NA,NA,NA,185,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-06-01,75.7062,24.2,NA,23.8,37100,NA,NA,NA,NA,NA,184,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-06-02,75.7062,24.2,NA,24,37300,NA,NA,NA,NA,NA,175,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-06-03,75.875,24.3,NA,24.3,37800,NA,NA,NA,NA,NA,177,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-06-04,76.1,24.5,NA,24.3,38000,NA,NA,NA,NA,NA,176,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-06-05,76.2125,24.5,NA,24.3,38000,NA,NA,NA,NA,NA,172,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-06-06,76.2125,24.5,NA,24.3,38000,NA,NA,NA,NA,NA,174,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-06-07,76.0438,24.5,NA,24.4,38000,NA,NA,NA,NA,NA,180,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-06-08,76.0438,24.5,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-06-09,76.2125,24.5,NA,22.4,35400,NA,NA,NA,NA,NA,182,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-06-10,76.325,24.6,NA,22.9,36000,NA,NA,NA,NA,NA,183,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-06-11,76.55,24.7,NA,23.3,36700,NA,NA,NA,NA,NA,179,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-06-12,76.6625,24.8,NA,23.6,37100,NA,NA,NA,NA,NA,180,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-06-13,76.8312,24.9,NA,23.8,37600,NA,NA,NA,NA,NA,177,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-06-14,76.8312,24.9,NA,24.1,38000,NA,NA,NA,NA,NA,178,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-06-15,76.6625,24.8,NA,24.3,38100,NA,NA,NA,NA,NA,181,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-06-16,76.4938,24.7,NA,24.3,38100,NA,NA,NA,NA,NA,181,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-06-17,76.4938,24.7,NA,24.3,38000,NA,NA,NA,NA,NA,182,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-06-18,76.4938,24.7,NA,24.3,38100,NA,NA,NA,NA,NA,184,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daily,2014-06-19,76.55,24.7,NA,24.3,38200,NA,NA,NA,NA,NA,209,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
