ID, TIMESTAMP, TRENDFLAGS, STATUS, VALUE, TRENDFLAGS_TAG, STATUS_TAG
1, 2021/05/26 13:45:00, 1, 0, 1.179989, {start}, {ok}
2, 2021/05/26 14:00:00, 0, 0, 1.18786, { }, {ok}
3, 2021/05/26 14:15:00, 1, 0, 1.19578, {start}, {ok}
4, 2021/05/26 14:30:00, 0, 0, 1.188125, { }, {ok}
5, 2021/05/26 14:45:00, 0, 0, 1.195994, { }, {ok}
6, 2021/05/26 15:00:00, 0, 0, 1.188318, { }, {ok}
7, 2021/05/26 15:15:01, 0, 0, 1.188268, { }, {ok}
8, 2021/05/26 15:30:09, 0, 0, 1.19626, { }, {ok}
9, 2021/05/26 15:45:00, 0, 0, 1.18847, { }, {ok}
10, 2021/05/26 16:00:00, 0, 0, 1.180746, { }, {ok}
11, 2021/05/26 16:15:00, 0, 0, 1.19642, { }, {ok}
12, 2021/05/26 16:30:00, 0, 0, 1.196376, { }, {ok}
13, 2021/05/26 16:45:00, 0, 0, 1.188689, { }, {ok}
14, 2021/05/26 17:00:00, 0, 0, 1.180903, { }, {ok}
15, 2021/05/26 17:15:00, 0, 0, 1.180941, { }, {ok}
16, 2021/05/26 17:30:00, 0, 0, 1.180971, { }, {ok}
17, 2021/05/26 17:45:00, 0, 0, 1.188802, { }, {ok}
18, 2021/05/26 18:00:00, 0, 0, 1.196619, { }, {ok}
19, 2021/05/26 18:15:00, 0, 0, 1.196619, { }, {ok}
20, 2021/05/26 18:30:01, 0, 0, 1.188764, { }, {ok}
21, 2021/05/26 18:45:00, 0, 0, 1.180899, { }, {ok}
22, 2021/05/26 19:00:00, 0, 0, 1.180867, { }, {ok}
23, 2021/05/26 19:15:00, 0, 0, 1.196413, { }, {ok}
24, 2021/05/26 19:30:01, 0, 0, 1.196337, { }, {ok}
25, 2021/05/26 19:45:01, 0, 0, 1.196236, { }, {ok}
26, 2021/05/26 20:00:01, 0, 0, 1.188332, { }, {ok}
27, 2021/05/26 20:15:00, 0, 0, 1.180414, { }, {ok}
28, 2021/05/26 20:30:00, 0, 0, 1.180321, { }, {ok}
29, 2021/05/26 20:45:02, 0, 0, 1.188055, { }, {ok}
30, 2021/05/26 21:00:00, 0, 0, 1.188044, { }, {ok}
31, 2021/05/26 21:15:00, 0, 0, 1.187935, { }, {ok}
32, 2021/05/26 21:30:01, 0, 0, 1.187763, { }, {ok}
33, 2021/05/26 21:45:00, 0, 0, 1.187767, { }, {ok}
34, 2021/05/26 22:00:00, 0, 0, 1.187589, { }, {ok}
35, 2021/05/26 22:15:00, 0, 0, 1.195359, { }, {ok}
36, 2021/05/26 22:30:01, 0, 0, 1.195247, { }, {ok}
37, 2021/05/26 22:45:00, 0, 0, 1.194972, { }, {ok}
38, 2021/05/26 23:00:01, 0, 0, 1.202888, { }, {ok}
39, 2021/05/26 23:15:01, 0, 0, 1.194946, { }, {ok}
40, 2021/05/26 23:30:00, 0, 0, 1.194887, { }, {ok}
41, 2021/05/26 23:45:00, 0, 0, 1.202553, { }, {ok}
42, 2021/05/27 00:00:00, 0, 0, 1.194636, { }, {ok}
43, 2021/05/27 00:15:00, 0, 0, 1.194384, { }, {ok}
44, 2021/05/27 00:30:00, 0, 0, 1.194505, { }, {ok}
45, 2021/05/27 00:45:01, 0, 0, 1.194338, { }, {ok}
46, 2021/05/27 01:00:01, 0, 0, 1.194267, { }, {ok}
47, 2021/05/27 01:15:00, 0, 0, 1.186164, { }, {ok}
48, 2021/05/27 01:30:00, 0, 0, 1.194014, { }, {ok}
49, 2021/05/27 01:45:00, 0, 0, 1.19394, { }, {ok}
50, 2021/05/27 02:00:00, 0, 0, 1.193843, { }, {ok}
61, 2021/05/27 02:15:00, 0, 0, 1.193813, { }, {ok}
62, 2021/05/27 02:30:00, 0, 0, 1.193693, { }, {ok}
63, 2021/05/27 02:45:00, 0, 0, 1.19355, { }, {ok}
64, 2021/05/27 03:00:01, 0, 0, 1.193397, { }, {ok}
65, 2021/05/27 03:15:01, 0, 0, 1.201241, { }, {ok}
66, 2021/05/27 03:30:00, 0, 0, 1.201017, { }, {ok}
67, 2021/05/27 03:45:00, 0, 0, 1.200971, { }, {ok}
68, 2021/05/27 04:00:01, 0, 0, 1.200922, { }, {ok}
69, 2021/05/27 04:15:00, 0, 0, 1.185196, { }, {ok}
70, 2021/05/27 04:30:00, 0, 0, 1.185099, { }, {ok}
71, 2021/05/27 04:45:00, 0, 0, 1.200573, { }, {ok}
72, 2021/05/27 05:00:00, 0, 0, 1.192652, { }, {ok}
73, 2021/05/27 05:15:00, 0, 0, 1.192564, { }, {ok}
74, 2021/05/27 05:30:00, 0, 0, 1.192397, { }, {ok}
75, 2021/05/27 05:45:00, 0, 0, 1.200171, { }, {ok}
76, 2021/05/27 06:00:00, 0, 0, 1.192342, { }, {ok}
77, 2021/05/27 06:15:00, 0, 0, 1.192253, { }, {ok}
78, 2021/05/27 06:30:00, 0, 0, 1.1921, { }, {ok}
79, 2021/05/27 06:45:00, 0, 0, 1.192068, { }, {ok}
80, 2021/05/27 07:00:01, 0, 0, 1.192134, { }, {ok}
81, 2021/05/27 07:15:00, 0, 0, 1.184255, { }, {ok}
82, 2021/05/27 07:30:00, 0, 0, 1.191945, { }, {ok}
83, 2021/05/27 07:45:00, 0, 0, 1.199856, { }, {ok}
84, 2021/05/27 08:00:00, 0, 0, 1.192067, { }, {ok}
85, 2021/05/27 08:15:00, 0, 0, 1.192245, { }, {ok}
86, 2021/05/27 08:30:00, 0, 0, 1.192309, { }, {ok}
87, 2021/05/27 08:45:01, 0, 0, 1.192403, { }, {ok}
88, 2021/05/27 09:00:00, 0, 0, 1.200236, { }, {ok}
89, 2021/05/27 09:15:00, 0, 0, 1.192625, { }, {ok}
90, 2021/05/27 09:30:00, 0, 0, 1.192703, { }, {ok}
91, 2021/05/27 09:45:00, 0, 0, 1.200643, { }, {ok}
92, 2021/05/27 10:00:00, 0, 0, 1.200822, { }, {ok}
93, 2021/05/27 10:15:00, 0, 0, 1.201213, { }, {ok}
94, 2021/05/27 10:30:00, 0, 0, 1.193291, { }, {ok}
95, 2021/05/27 10:45:00, 0, 0, 1.193653, { }, {ok}
96, 2021/05/27 11:00:00, 0, 0, 1.193538, { }, {ok}
97, 2021/05/27 11:15:00, 0, 0, 1.201655, { }, {ok}
98, 2021/05/27 11:30:00, 0, 0, 1.194232, { }, {ok}
99, 2021/05/27 11:45:00, 0, 0, 1.194252, { }, {ok}
100, 2021/05/27 12:00:00, 0, 0, 1.186573, { }, {ok}
101, 2021/05/27 12:15:00, 0, 0, 1.202461, { }, {ok}
102, 2021/05/27 12:30:00, 0, 0, 1.194857, { }, {ok}
103, 2021/05/27 12:45:01, 0, 0, 1.18709, { }, {ok}
104, 2021/05/27 13:00:00, 0, 0, 1.18726, { }, {ok}
105, 2021/05/27 13:15:00, 0, 0, 1.195444, { }, {ok}
106, 2021/05/27 13:30:01, 0, 0, 1.187781, { }, {ok}
107, 2021/05/27 13:45:00, 0, 0, 1.180045, { }, {ok}
108, 2021/05/27 14:00:01, 0, 0, 1.195995, { }, {ok}
109, 2021/05/27 14:15:00, 0, 0, 1.19613, { }, {ok}
110, 2021/05/27 14:30:00, 0, 0, 1.188253, { }, {ok}
111, 2021/05/27 14:45:00, 0, 0, 1.188249, { }, {ok}
112, 2021/05/27 15:00:00, 0, 0, 1.188498, { }, {ok}
113, 2021/05/27 15:15:00, 0, 0, 1.188474, { }, {ok}
114, 2021/05/27 15:30:08, 0, 0, 1.188635, { }, {ok}
115, 2021/05/27 15:45:00, 0, 0, 1.196384, { }, {ok}
116, 2021/05/27 16:00:00, 0, 0, 1.18866, { }, {ok}
117, 2021/05/27 16:15:00, 0, 0, 1.188605, { }, {ok}
118, 2021/05/27 16:30:01, 0, 0, 1.188674, { }, {ok}
119, 2021/05/27 16:45:01, 0, 0, 1.196518, { }, {ok}
120, 2021/05/27 17:00:00, 0, 0, 1.188669, { }, {ok}
121, 2021/05/27 17:15:00, 0, 0, 1.180923, { }, {ok}
122, 2021/05/27 17:30:00, 0, 0, 1.196415, { }, {ok}
123, 2021/05/27 17:45:00, 0, 0, 1.196397, { }, {ok}
124, 2021/05/27 18:00:01, 0, 0, 1.196384, { }, {ok}
125, 2021/05/27 18:15:00, 0, 0, 1.18865, { }, {ok}
126, 2021/05/27 18:30:00, 0, 0, 1.188574, { }, {ok}
127, 2021/05/27 18:45:00, 0, 0, 1.196334, { }, {ok}
128, 2021/05/27 19:00:00, 0, 0, 1.188457, { }, {ok}
129, 2021/05/27 19:15:00, 0, 0, 1.188424, { }, {ok}
130, 2021/05/27 19:30:00, 0, 0, 1.180658, { }, {ok}
131, 2021/05/27 19:45:00, 0, 0, 1.188375, { }, {ok}
132, 2021/05/27 20:00:00, 0, 0, 1.188215, { }, {ok}
133, 2021/05/27 20:15:00, 0, 0, 1.188171, { }, {ok}
134, 2021/05/27 20:30:00, 0, 0, 1.180423, { }, {ok}
135, 2021/05/27 20:45:00, 0, 0, 1.188181, { }, {ok}
136, 2021/05/27 21:00:03, 0, 0, 1.195807, { }, {ok}
137, 2021/05/27 21:15:06, 0, 0, 1.188025, { }, {ok}
138, 2021/05/27 21:30:00, 0, 0, 1.187829, { }, {ok}
139, 2021/05/27 21:45:00, 0, 0, 1.187831, { }, {ok}
140, 2021/05/27 22:00:00, 0, 0, 1.195594, { }, {ok}
141, 2021/05/27 22:15:00, 0, 0, 1.195511, { }, {ok}
