KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,11/29/2021 22:04,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,-0.36,50421,50334.5,91.5,104.6,6.26,251.6,32.99,50342.6,0.79,32723,1.174,NA,-89.2,25.08,3.2,11.6
,,,STANDARD DEVIATION:,0.06,1624.2,1621.4,2.2,2.5,0.15,3.4,1.06,1621.6,0.28,1054,0.005,0.01,0.9,0.049,0,0
,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,20J103744,20B121032,20B121032,20C000323,20C000323,20C000323,20C202371,20B121032,20B121032,20J103744,20B121032,20B120857,20C202371,20C202371,20B121032,20C202414,20C202414
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Cond µS/cm,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,ORP mV,Sal psu,SpCond µS/cm,TAL PE RFU,TDS mg/L,Wiper Position volt,pH,pH mV,Temp °C,Battery V,Cable Pwr V
11/19/2021,14:15:00,0,B2,-0.33,50465.4,50472.4,95.4,109,6.53,220.1,33.08,50471.8,1.03,32807,1.183,8.04,-85.5,24.993,3.2,11.6
11/19/2021,14:30:00,0,B2,-0.35,50498.4,50385.5,95.2,108.7,6.51,238,33.03,50396.1,0.92,32757,1.17,8.11,-89.9,25.106,3.2,11.6
11/19/2021,14:45:00,0,B2,-0.37,50495.3,50382.3,95.2,108.8,6.51,248.2,33.02,50392.8,0.82,32755,1.174,8.12,-90.2,25.106,3.2,11.6
11/19/2021,15:00:00,0,B2,-0.36,50495.6,50381.6,95.2,108.8,6.51,253.1,33.02,50392.3,0.84,32755,1.181,8.12,-90.4,25.107,3.2,11.6
11/19/2021,15:15:00,0,B2,-0.4,50495,50382,95.4,109,6.52,255.2,33.02,50392.5,0.8,32755,1.174,8.12,-90.5,25.106,3.2,11.6
11/19/2021,15:30:00,0,B2,-0.36,50492.3,50382.4,95.2,108.8,6.51,257.8,33.02,50392.7,0.81,32755,1.169,8.12,-90.6,25.104,3.2,11.6
11/19/2021,15:45:00,0,B2,-0.39,50491.1,50382,95.1,108.7,6.5,258.9,33.02,50392.2,0.67,32755,1.171,8.12,-90.6,25.103,3.2,11.6
11/19/2021,16:00:00,0,B2,-0.4,50487,50381.6,95.1,108.6,6.5,256.1,33.02,50391.5,0.67,32754,1.174,8.13,-90.7,25.099,3.2,11.6
11/19/2021,16:15:00,0,B2,-0.4,50484,50381.7,95,108.5,6.49,259.7,33.02,50391.3,0.67,32754,1.169,8.13,-90.8,25.096,3.2,11.6
11/19/2021,16:30:00,0,B2,-0.4,50480.5,50381.2,94.9,108.4,6.49,260,33.02,50390.5,0.64,32754,1.171,8.13,-90.7,25.094,3.2,11.6
11/19/2021,16:45:00,0,B2,-0.41,50479,50382.9,94.8,108.3,6.48,260.3,33.02,50391.9,0.66,32755,1.182,8.13,-90.8,25.091,3.2,11.6
11/19/2021,17:00:00,0,B2,-0.42,50472.9,50381.7,94.6,108.1,6.47,260.5,33.02,50390.2,0.6,32754,1.184,8.13,-90.9,25.086,3.2,11.6
11/19/2021,17:15:00,0,B2,-0.42,50470.6,50383.2,94.4,107.9,6.46,260.4,33.02,50391.3,0.56,32754,1.176,8.13,-90.8,25.082,3.2,11.6
11/19/2021,17:30:00,0,B2,-0.43,50465.5,50383.5,94.3,107.7,6.45,261.1,33.02,50391.2,0.54,32754,1.173,8.13,-90.9,25.077,3.2,11.6
11/19/2021,17:45:00,0,B2,-0.41,50460.3,50383.3,94.2,107.6,6.44,260.5,33.02,50390.5,0.56,32754,1.167,8.13,-90.8,25.073,3.2,11.6
11/19/2021,18:00:00,0,B2,-0.36,50456.5,50382.1,93.8,107.2,6.42,260.7,33.02,50389,0.62,32753,1.166,8.13,-90.8,25.07,3.2,11.6
11/19/2021,18:15:00,0,B2,-0.42,50453.4,50385.8,93.7,107.1,6.41,260.6,33.02,50392.2,0.49,32755,1.173,8.13,-90.9,25.064,3.2,11.6
11/19/2021,18:30:00,0,B2,-0.43,50452.1,50385,93.5,106.9,6.4,260.7,33.02,50391.3,0.59,32754,1.173,8.13,-90.9,25.063,3.2,11.6
11/19/2021,18:45:00,0,B2,-0.38,50443.9,50378.3,93.3,106.6,6.38,260.4,33.02,50384.4,0.55,32750,1.165,8.13,-90.8,25.062,3.2,11.6
11/19/2021,19:00:00,0,B2,-0.43,50449.8,50384.1,93.1,106.4,6.37,260,33.02,50390.2,0.54,32754,1.174,8.13,-90.8,25.062,3.2,11.6
11/19/2021,19:15:00,0,B2,-0.44,50445.9,50379.7,92.9,106.1,6.36,259.6,33.02,50385.9,0.64,32751,1.173,8.13,-90.8,25.062,3.2,11.6
